,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
126,"[(61962, 1), (61963, 0), (61964, 0), (61966, 2)]",61962,4,dZi,"[61962, 61963, 61964, 61966]"," não esquecer a gran[de] [di]ferença [de]
 ida[de]. Talvez ele",47517
127,"[(62167, 0), (62168, 1), (62170, 0), (62171, 0)]",62167,4,a,"[62167, 62168, 62170, 62171]","- casou com [a] bo[a] Sancha [a] [a]miga de Capitu,",47675
128,"[(62190, 0), (62192, 0), (62193, 1), (62196, 0)]",62190,4,a,"[62190, 62192, 62193, 62196]",",
 chamava [a] esta [a] su[a] cunhadinha. [as]sim se formam as",47692
129,"[(63809, 0), (63811, 0), (63813, 1), (63818, 2)]",63809,4,da,"[63809, 63811, 63813, 63818]"," e herdeiras convosco [da] graça [da]
 vi[da]... Em segui[da], fez sinal",48901
130,"[(64454, 0), (64456, 0), (64457, 1), (64461, 1)]",64454,4,du,"[64454, 64456, 64457, 64461]", árvores; precisava [do] resto [do] mun[do] também. E quan[do] eu me vi,49412
131,"[(64634, 1), (64639, 0), (64640, 0), (64642, 1)]",64634,4,a,"[64634, 64639, 64640, 64642]"," deliciosas. Um di[a]. comparou- nos [a] [a]ves
 cri[a]das em dous vãos",49551
132,"[(64693, 1), (64695, 1), (64696, 0), (64702, 4)]",64693,4,dZi,"[64693, 64695, 64696, 64702]"," esquecendo tudo, des[de] a tar[de] [de] 1858... A felicida[de] tem
 boa",49597
133,"[(66790, 0), (66793, 0), (66796, 0), (66799, 3)]",66790,4,a,"[66790, 66793, 66796, 66799]",", leitor, [a] diferença que [há] de um [a] outro na distanci[a] e no tamanho",51206
134,"[(67687, 0), (67688, 1), (67690, 1), (67691, 0)]",67687,4,a,"[67687, 67688, 67690, 67691]"," Sobre tarde descíamos [à] prai[a] ou í[a]mos [a]o Passeio Público,",51909
135,"[(68254, 0), (68257, 1), (68261, 1), (68264, 2)]",68254,4,tu,"[68254, 68257, 68261, 68264]"," lhes não relata [tu]do e o res[to]. Vamos ao res[to].
 capí[tu]lo CX RASGOS DA",52355
136,"[(68290, 0), (68291, 0), (68295, 0), (68298, 0)]",68290,4,a,"[68290, 68291, 68295, 68298]"," fazem- se [a]inda [as]sim
 completas e [a]cabadas.
 [a]os cinco e seis",52383
137,"[(68775, 0), (68776, 1), (68777, 0), (68780, 0)]",68775,4,dZi,"[68775, 68776, 68777, 68780]",".
 Fazia [de] mé[di]co [de] militar, [de] ator e bailarino",52754
138,"[(69934, 2), (69935, 0), (69939, 2), (69941, 0)]",69934,4,a,"[69934, 69935, 69939, 69941]"," um pau, iri[a] [a] pau. Capitu morri[a] por [a]quele batalhador futuro.",53643
139,"[(71064, 1), (71066, 0), (71067, 1), (71071, 0), (71072, 1)]",71064,5,a,"[71064, 71066, 71067, 71071, 71072]","
 querendo um di[a] relembrar [a] to[a]da, vi que [a] i[a] perdendo inteiramente;",54501
140,"[(71948, 0), (71948, 2), (71949, 0), (71950, 0)]",71948,4,a,"[71948, 71948, 71949, 71950]",; nós o [ha]ví[a]mos [a]costumado [a] ver o ósculo,55182
141,"[(71954, 0), (71955, 2), (71957, 0), (71958, 2)]",71954,4,da,"[71954, 71955, 71957, 71958]"," ver o ósculo [da] chega[da] e [da] saí[da].
 e",55188
142,"[(71993, 0), (71993, 2), (71998, 2), (71999, 0)]",71993,4,a,"[71993, 71993, 71998, 71999]"," espantado. Não [ha]vi[a] nada, nem
 podi[a] [ha]ver cousa nenhuma,",55219
143,"[(72173, 1), (72176, 0), (72179, 0), (72183, 0)]",72173,4,a,"[72173, 72176, 72179, 72183]"," que andava o di[a] inteiro; [a]gora é obrigada [a] estar quieta, [a]o pé do irmão",55348
144,"[(72744, 0), (72751, 0), (72755, 0), (72759, 0)]",72744,4,a~,"[72744, 72751, 72755, 72759]",", uma rua [an]tiga... o
 ruas [an]tigas! ó casas [an]tigas! ó pernas [an]tigas! Todos nós",55777
145,"[(72744, 1), (72751, 1), (72755, 1), (72759, 1)]",72744,4,tSi,"[72744, 72751, 72755, 72759]",", uma rua an[ti]ga... o
 ruas an[ti]gas! ó casas an[ti]gas! ó pernas an[ti]gas! Todos nós",55777
146,"[(73277, 1), (73279, 0), (73283, 1), (73284, 0), (73287, 0)]",73277,5,ka,"[73277, 73279, 73283, 73284, 73287]",", e podiam a[ca]bar
 [ca]sados, mas não a[ca]baram [ca]sados.
 [ca]pítulo CXVIII A MÃO",56212
147,"[(73323, 0), (73327, 0), (73330, 0), (73331, 2)]",73323,4,a,"[73323, 73327, 73330, 73331]"," segunda parte não [a]cha crentes fáceis, [a]o contrário, [a] idéi[a] de que um",56248
148,"[(74289, 0), (74290, 0), (74295, 0), (74296, 0)]",74289,4,a,"[74289, 74290, 74295, 74296]"," que trocamos. [a]gora [a]chava- lhes isto, [a]gora [a]quilo. Os instantes",56987
149,"[(74569, 0), (74571, 0), (74572, 0), (74574, 0)]",74569,4,a,"[74569, 74571, 74572, 74574]", mal entre um [a]migo e [a] [a]tração. [a] timidez pode ser,57210
150,"[(75576, 0), (75580, 0), (75582, 0), (75586, 2)]",75576,4,a,"[75576, 75580, 75582, 75586]",".
 Chegando [a] casa, deitei [a]quelas emoções [a]o papel; tal seri[a] o discurso.",57986
151,"[(75652, 0), (75655, 2), (75656, 0), (75662, 0)]",75652,4,a,"[75652, 75655, 75656, 75662]"," mesma. Consolava [a] outra, queri[a] [ar]rancá- la
 dali. [a] confusão era geral",58044
152,"[(75875, 0), (75879, 0), (75880, 0), (75882, 1)]",75875,4,a,"[75875, 75879, 75880, 75882]"," que nunca chegavam [à] execução: foi [a]tirar [à]
 ru[a] caixão, defunto",58215
153,"[(76052, 0), (76054, 0), (76054, 3), (76059, 0)]",76052,4,a,"[76052, 76054, 76054, 76059]",". Tinham jus [a]o discurso [a]nunci[a]do. Maquinalmente, meti [a] mão
 no",58351
154,"[(77168, 0), (77170, 0), (77174, 0), (77176, 0)]",77168,4,a,"[77168, 77170, 77174, 77176]"," fregueses, grudava [a] face [a]o instrumento, passava [a] alma [a]o
 arco,",59226
155,"[(77656, 0), (77656, 2), (77658, 1), (77660, 0)]",77656,4,a,"[77656, 77656, 77658, 77660]"," nem reparar se [ha]vi[a] algum cri[a]do, [a]braçou- me e",59604
156,"[(77707, 0), (77711, 0), (77712, 0), (77713, 0), (77720, 1), (77723, 0), (77727, 0)]",77707,7,a,"[77707, 77711, 77712, 77713, 77720, 77723, 77727]"," meter o caso [à] bulha, e [as]sim [a]cabamos [a]

 noite.
 No di[a] seguinte, [ar]rependi- me de [ha]ver rasgado o discurso",59645
157,"[(78089, 0), (78091, 0), (78096, 0), (78100, 0), (78103, 1)]",78089,5,a,"[78089, 78091, 78096, 78100, 78103]",". Se, [a]pesar do [a]viso,
 quiser ir [a]té o fim, [a] culpa é su[a]; não respondo",59939
158,"[(78729, 0), (78731, 0), (78731, 3), (78734, 1)]",78729,4,a,"[78729, 78731, 78731, 78734]", por isso. [a]final não [ha]veri[a] mais que mei[a] dúzia de expressões,60425
159,"[(78788, 0), (78788, 2), (78789, 0), (78793, 0), (78794, 0)]",78788,5,a,"[78788, 78788, 78789, 78793, 78794]","
 Capitu, [a]lhei[a] [a] ambos, fitava [a]gora [a] outra borda da",60466
160,"[(79254, 0), (79258, 2), (79262, 0), (79267, 2)]",79254,4,a,"[79254, 79258, 79262, 79267]"," que pudesse dissimular [a]o mundo, não podi[a] fazê- lo [a] mim, que
 vivi[a] mais perto de",60841
161,"[(79811, 0), (79813, 2), (79816, 0), (79817, 0)]",79811,4,a,"[79811, 79813, 79816, 79817]"," vez pior. [a] mesma situ[a]ção
 nova [a]gravou [a] minha paixão.",61270
162,"[(79950, 0), (79954, 2), (79955, 0), (79957, 0), (79960, 2), (79965, 0), (79968, 0)]",79950,7,a,"[79950, 79954, 79955, 79957, 79960, 79965, 79968]",". Eu, [a] falar verdade, senti[a] [a]gora uma [a]versão que mal podi[a] disfarçar,
 tanto [a] ela como [a]os outros. Não",61382
163,"[(80152, 2), (80155, 0), (80158, 0), (80161, 0)]",80152,4,a,"[80152, 80155, 80158, 80161]", pela necessidade que senti[a] de vir [a]o ar e [à] vida. [a] vida é tão,61545
164,"[(80395, 0), (80395, 3), (80399, 0), (80402, 0)]",80395,4,a,"[80395, 80395, 80399, 80402]"," bolso senti tamanha [a]legri[a] como
 se [a]cabasse de tirar [a] sorte grande,",61738
165,"[(80544, 2), (80545, 0), (80547, 0), (80551, 0)]",80544,4,a,"[80544, 80545, 80547, 80551]","
 nunca; sabi[a] [a]penas o [as]sunto, e estimei [a] coincidência. Vi",61854
166,"[(80922, 0), (80926, 0), (80930, 0), (80934, 0)]",80922,4,pri~,"[80922, 80926, 80930, 80934]"," e os
 [pri]meiros varredores, as [pri]meiras carroças, os [pri]meiros ruídos, os [pri]meiros albores, um",62159
167,"[(80922, 1), (80926, 1), (80930, 1), (80934, 1)]",80922,4,mej,"[80922, 80926, 80930, 80934]"," e os
 pri[mei]ros varredores, as pri[mei]ras carroças, os pri[mei]ros ruídos, os pri[mei]ros albores, um",62159
168,"[(81475, 2), (81476, 0), (81481, 0), (81482, 0), (81484, 0), (81487, 0)]",81475,6,a,"[81475, 81476, 81481, 81482, 81484, 81487]"," papel em que trazi[a] [a]
 droga embrulhada. [a]inda [as]sim tive [a]nimo de despejar [a] substancia na xícara",62604
169,"[(82357, 2), (82361, 0), (82365, 0), (82366, 0)]",82357,4,a,"[82357, 82361, 82365, 82366]"," e eu não queri[a] duvidar dela. [as]sim que, sem [a]tender [à] linguagem de Capitu",63270
170,"[(82371, 0), (82376, 0), (82379, 0), (82382, 0)]",82371,4,a,"[82371, 82376, 82379, 82382]"," de Capitu, [a]os seus
 gestos, [à] dor que [a] retorcia, [a] cousa nenhuma,",63281
171,"[(83655, 3), (83657, 0), (83661, 0), (83664, 0)]",83655,4,a,"[83655, 83657, 83661, 83664]",", ficou de companhi[a]
 [a] Capitu, ensinando [a] língua materna [a] Ezequiel, que",64266
172,"[(83676, 0), (83679, 0), (83683, 0), (83687, 0)]",83676,4,a,"[83676, 83679, 83683, 83687]"," do país. [as]sim
 regulada [a] vida, tornei [a]o Brasil.
 [a]o cabo de alguns",64283
173,"[(84393, 1), (84394, 0), (84397, 0), (84401, 0), (84405, 0)]",84393,5,u,"[84393, 84394, 84397, 84401, 84405]"," até que
 vei[o] [o] último, [o] melhor deles, [o] mais doce, [o] que lhe fez",64792
174,"[(84811, 0), (84814, 0), (84817, 0), (84821, 0)]",84811,4,dZi,"[84811, 84814, 84817, 84821]"," mais por efeito [de] comparação e [de] reflexão que [de] sentimento. Já [dis]se isto
 mesmo",65114
175,"[(84860, 0), (84862, 2), (84865, 0), (84869, 0), (84871, 0), (84875, 0)]",84860,6,a,"[84860, 84862, 84865, 84869, 84871, 84875]"," la nesta. [a] pergunta devi[a] ser feita [a] princípio, mas [a]qui vai [a]
 resposta. [a] razão é que",65152
176,"[(84989, 0), (84992, 0), (84995, 0), (84998, 0)]",84989,4,a,"[84989, 84992, 84995, 84998]",", e não [a]chei nenhum. [a]o contrário, [a] ramagem começou [a] sussurrar alguma cousa",65256
177,"[(85121, 0), (85124, 2), (85127, 0), (85128, 2), (85130, 0), (85133, 0), (85134, 1)]",85121,7,a,"[85121, 85124, 85127, 85128, 85130, 85133, 85134]",":
 EZEQUIEL [a]. DE santi[a]go
- [a] pesso[a] está [a]í? perguntei [a]o cri[a]do.
-",65359
178,"[(85730, 0), (85734, 2), (85736, 0), (85740, 0)]",85730,4,a,"[85730, 85734, 85736, 85740]",", e continuou [a] comer. Escobar comi[a]
 [as]sim também, com [a] cara metida no",65813
179,"[(86097, 0), (86097, 3), (86099, 0), (86100, 0), (86100, 4)]",86097,5,a,"[86097, 86097, 86099, 86100, 86100]", e era todo [a]legri[a]. [as]sim [a]conteci[a] sempre que voltava,66099
180,"[(86162, 1), (86163, 0), (86166, 0), (86170, 0), (86173, 1)]",86162,5,a,"[86162, 86163, 86166, 86170, 86173]"," me em uma vi[a]gem [à] Grécia, [a]o Egito, e [à] Palestina, vi[a]gem
 científica,",66150
181,"[(86689, 0), (86690, 0), (86694, 0), (86695, 0)]",86689,4,a,"[86689, 86690, 86694, 86695]","- Levo; [a]té [a]manhã.
- [a]té [a]manhã.
 Não",66565
182,"[(86704, 0), (86709, 1), (86710, 0), (86711, 0)]",86704,4,a,"[86704, 86709, 86710, 86711]",". Eu ficava [à] porta, esperando, i[a] [a]té [à] esquina, espiava",66574
