,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
166,"[(66521, 0), (66521, 2), (66522, 0)]",66521,3,a,"[66521, 66521, 66522]", certo é que [a]bri[a] [a]os desventurados os celeiros,50923
167,"[(67808, 0), (67809, 0), (67810, 4)]",67808,3,a,"[67808, 67809, 67810]","
 cor, [a]tenuando [a] monotoni[a] das vestes encardidas",51883
168,"[(68419, 3), (68420, 1), (68422, 1)]",68419,3,ra,"[68419, 68420, 68422]", conflitos graças à disvulne[ra]bilidade ra[ra]. e[ra] o guarda do,52349
169,"[(68628, 0), (68628, 3), (68629, 0)]",68628,3,a,"[68628, 68628, 68629]"," Macambira, pouco [a]feiço[a]do [à] luta, de",52501
170,"[(68786, 3), (68788, 3), (68790, 3), (68792, 4)]",68786,4,du,"[68786, 68788, 68790, 68792]"," de bacamarte, espian[do], observan[do], indagan[do], insinuan[do]- se jeitosamente",52617
171,"[(68885, 0), (68886, 1), (68886, 3)]",68885,3,a,"[68885, 68886, 68886]"," e de
 [a]cenderem di[a]ri[a]mente as fogueiras para",52691
172,"[(69190, 3), (69191, 0), (69192, 1)]",69190,3,a,"[69190, 69191, 69192]"," indistinto das prédicas balbuci[a]das [à] mei[a] voz, dos",52906
173,"[(69249, 0), (69250, 0), (69251, 2)]",69249,3,a,"[69249, 69250, 69251]","
 a espaço [a] [a]gitação cresci[a], como se",52952
174,"[(69258, 0), (69259, 0), (69259, 3), (69261, 0)]",69258,4,a,"[69258, 69259, 69259, 69261]"," o tumulto invadisse [a] [as]sembléi[a], [ads]trito às fórmulas de",52960
175,"[(69360, 0), (69362, 2), (69363, 0)]",69360,3,a,"[69360, 69362, 69363]"," as em violentos [a]balos, salte[a]va [à] multidão um desvairamento",53039
176,"[(69833, 0), (69834, 1), (69835, 4)]",69833,3,da,"[69833, 69834, 69835]"," que palejam reflexos [da] vi[da] civiliza[da], tivemos
",53401
177,"[(70315, 1), (70316, 3), (70317, 3)]",70315,3,ka,"[70315, 70316, 70317]"," incongruente, bem pou[ca] signifi[ca]ção políti[ca], permitindo emprestar",53778
178,"[(70449, 2), (70451, 0), (70452, 0)]",70449,3,a,"[70449, 70451, 70452]"," o reino de lisbo[a]
 [a]cabosse [a] monarquia
 O",53879
179,"[(70458, 0), (70458, 2), (70462, 0)]",70458,3,a,"[70458, 70458, 70462]"," O Brasil ficou [a]tô[a]!

 [a] República era a",53886
180,"[(70961, 0), (70961, 2), (70962, 0)]",70961,3,a,"[70961, 70961, 70962]", que não se [a]bri[a] [há] mais de ano,54251
181,"[(72300, 2), (72306, 0), (72307, 1)]",72300,3,ka,"[72300, 72306, 72307]"," válidos se
 desta[ca]vam:
... [car]regando ba[ca]martes, garruchas,",55271
182,"[(72338, 0), (72338, 3), (72340, 0)]",72338,3,a,"[72338, 72338, 72340]","..
 [as]sisti[a]- [a] também o Conselheiro",55294
183,"[(72570, 0), (72572, 0), (72574, 4)]",72570,3,a,"[72570, 72572, 72574]"," se com ela [a]cirrando- [a]
 temerari[a]mente. Escolheu como",55475
184,"[(72620, 3), (72622, 2), (72624, 0)]",72620,3,a,"[72620, 72622, 72624]"," A reação foi imedi[a]ta. chefi[a]va- [a] João Abade,",55515
185,"[(73219, 1), (73220, 2), (73220, 3)]",73219,3,da,"[73219, 73220, 73220]"," como derivativo à vi[da] desman[da][da].
 O",55965
186,"[(74021, 0), (74022, 0), (74023, 0)]",74021,3,a,"[74021, 74022, 74023]"," as
 algaras [a]venturosas [a]lugando [a] bravura aos potentados",56591
187,"[(74958, 2), (74960, 4), (74961, 1)]",74958,3,du,"[74958, 74960, 74961]"," surpreende que hajam cresci[do], avassalan[do] to[do] o vale do",57304
188,"[(75166, 0), (75167, 3), (75168, 0), (75169, 1)]",75166,4,da,"[75166, 75167, 75168, 75169]"," dos
 representantes [da] autori[da]de [da]quela ci[da]de. Mas ao",57464
189,"[(75244, 1), (75245, 0), (75246, 0)]",75244,3,a,"[75244, 75245, 75246]"," Conselho, fora co[a]gido [a] [a]bandonar
 precipitadamente a",57529
190,"[(75277, 0), (75279, 4), (75280, 0)]",75277,3,a,"[75277, 75279, 75280]"," Sabia que o [ad]versário
 revidari[a] [à] provocação mais ligeira",57554
191,"[(75296, 0), (75298, 0), (75298, 2)]",75296,3,a,"[75296, 75298, 75298]"," aquele retrucou com [a]
 [a]me[a]ça de uma investida",57570
192,"[(75355, 0), (75356, 0), (75357, 0)]",75355,3,dZi,"[75355, 75356, 75357]"," Leôni, juiz [de] [di]reito [de] Juazeiro, um",57615
193,"[(75745, 1), (75746, 0), (75747, 1), (75748, 2)]",75745,4,a,"[75745, 75746, 75747, 75748]"," vida romanesca; di[a] [a] di[a] ampli[a]ra o
 domínio",57930
194,"[(76110, 2), (76111, 0), (76111, 2)]",76110,3,a,"[76110, 76111, 76111]"," fiéis que o rode[a]vam [ha]vi[a], em
",58221
195,"[(76514, 0), (76516, 0), (76517, 1)]",76514,3,a,"[76514, 76516, 76517]"," retiveram a força [a]té
 [a]o di[a] 12 em que",58531
196,"[(76995, 0), (76996, 1), (76997, 0)]",76995,3,pe,"[76995, 76996, 76997]",".
 A [pe]quena ex[pe]dição [pe]netrou- a logo",58907
197,"[(77102, 0), (77104, 0), (77105, 0)]",77102,3,a,"[77102, 77104, 77105]"," aterrados pelas novas [a]larmantes, [ha]viam [a]balado
 para o",58988
198,"[(77119, 0), (77120, 0), (77121, 0)]",77119,3,a,"[77119, 77120, 77121]"," cabras, únicos [a]nimais [a]feitos [à]quele clima
 e",59002
199,"[(77514, 2), (77515, 0), (77516, 3)]",77514,3,a,"[77514, 77515, 77516]"," breve descanso, devi[a] [a]balar imedi[a]tamente para Canudos,",59309
200,"[(77717, 0), (77718, 0), (77718, 2)]",77717,3,a,"[77717, 77718, 77718]"," precipitado para o [ar]raial [a]me[a]çado, onde
",59460
201,"[(78942, 0), (78943, 0), (78944, 0)]",78942,3,a,"[78942, 78943, 78944]"," giros revoltos, [a]bandonando [a] [a]ção e dispersando-",60382
202,"[(79179, 4), (79183, 2), (79183, 3)]",79179,3,ra,"[79179, 79183, 79183]", médico da força enlouquece[ra]... desvai[ra][ra]- o o,60557
203,"[(79294, 2), (79296, 4), (79298, 3)]",79294,3,dus,"[79294, 79296, 79298]"," em trapos, feri[dos], estropia[dos], combali[dos], davam a",60638
204,"[(79620, 1), (79621, 0), (79622, 1)]",79620,3,a,"[79620, 79621, 79622]",", dando, di[a] [a] di[a],
 realce",60880
205,"[(79828, 1), (79829, 0), (79830, 0)]",79828,3,a,"[79828, 79829, 79830]", Esta avançada já i[a] [ads]trita [a] um plano de,61046
206,"[(79842, 0), (79843, 2), (79845, 2), (79846, 0), (79847, 0)]",79842,5,a,"[79842, 79843, 79845, 79846, 79847]", do Distrito compreendera [a] situ[a]ção. plane[a]ra [a]tacar [a] revolta por dois,61058
207,"[(82118, 0), (82120, 0), (82121, 0)]",82118,3,a,"[82118, 82120, 82121]",", aquela flora [a]gressiva
 [a]bre [a]o sertanejo um seio",62757
208,"[(82908, 0), (82908, 2), (82909, 0), (82910, 4)]",82908,4,a,"[82908, 82908, 82909, 82910]"," espantalho de uma [a]me[a]ça [à] soberani[a] do Estado,",63377
209,"[(82975, 4), (82976, 0), (82976, 3)]",82975,3,a,"[82975, 82976, 82976]", o falar em soberani[a] [a]piso[a]da pelos turbulentos impunes,63431
210,"[(83151, 0), (83152, 1), (83154, 0), (83155, 4)]",83151,4,a,"[83151, 83152, 83154, 83155]",", que traçara [a] su[a]
 [a]titude retiline[a]mente pela lei.",63573
211,"[(83154, 1), (83155, 1), (83155, 6)]",83154,3,tSi,"[83154, 83155, 83155]"," a sua
 a[ti]tude re[ti]lineamen[te] pela lei.",63575
212,"[(83212, 0), (83213, 0), (83215, 0)]",83212,3,a,"[83212, 83213, 83215]","— que o [ad]versário [a]proveitara, [a]parelhando- se a",63623
213,"[(84309, 0), (84310, 0), (84311, 0)]",84309,3,a,"[84309, 84310, 84311]", é por esta [a]cima [a]te [a]o vértice que se,64456
214,"[(84473, 0), (84475, 0), (84476, 0)]",84473,3,a,"[84473, 84475, 84476]"," azul puríssimo dos [a]res, [a]té [à] última, no",64580
215,"[(84706, 0), (84707, 0), (84708, 3)]",84706,3,a,"[84706, 84707, 84708]","
 regular que [as]sume [a] distanci[a], tem,",64751
216,"[(85315, 3), (85317, 3), (85319, 3), (85321, 2)]",85315,4,du,"[85315, 85317, 85319, 85321]"," Antônio Conselheiro— espian[do], observan[do], indagan[do], contan[do] o numero de",65218
217,"[(85379, 0), (85380, 1), (85381, 3)]",85379,3,a,"[85379, 85380, 85381]", podia errar: [a] su[a] vitori[a] era fatal.,65265
218,"[(85694, 0), (85695, 0), (85695, 3)]",85694,3,a,"[85694, 85695, 85695]", inteira; e [a] [a]legri[a] ruidosa e vibrante,65508
219,"[(86142, 1), (86144, 2), (86144, 5)]",86142,3,tSi,"[86142, 86144, 86144]"," de toda a gen[te], posi[ti]vamen[te]— vencer.",65841
220,"[(86577, 0), (86578, 3), (86580, 2)]",86577,3,da,"[86577, 86578, 86580]"," dos menores movimentos [da] investi[da]. ain[da] mais, sabia",66182
221,"[(86653, 0), (86654, 2), (86655, 3)]",86653,3,da,"[86653, 86654, 86655]", Em Canudos saberiam [da] estra[da] escolhi[da] pare a linha,66239
222,"[(86688, 0), (86689, 6), (86690, 0)]",86688,3,a,"[86688, 86689, 86690]", o alcance do [ar]raial preestabeleci[a] [a] preliminar de um,66269
223,"[(87144, 0), (87144, 2), (87145, 0), (87146, 0)]",87144,4,a,"[87144, 87144, 87145, 87146]", combate. Não [ha]vi[a] [a]té [a] possibilidade de um,66630
224,"[(88042, 0), (88043, 4), (88044, 3), (88045, 0)]",88042,4,a,"[88042, 88043, 88044, 88045]", este ponto. [a] artilhari[a] reduzi[a] [a] marcha. Ascendiam,67325
225,"[(88138, 2), (88139, 0), (88140, 3)]",88138,3,a,"[88138, 88139, 88140]"," porem, mais seri[a] [a] travessi[a], metendo-",67396
226,"[(88572, 1), (88573, 2), (88574, 1)]",88572,3,ra,"[88572, 88573, 88574]", daquela vila largou pa[ra] igno[ra]das pa[ra]gens— e não,67728
227,"[(89600, 1), (89600, 3), (89602, 3)]",89600,3,a,"[89600, 89600, 89602]"," decorrer da campanha so[a]ri[a]
 invari[á]vel como um estribilho",68510
228,"[(89711, 1), (89711, 2), (89713, 3)]",89711,3,ta~,"[89711, 89711, 89713]",", numa diversão ins[tan][tâ]nea. aprovei[tan]do este
 refluxo",68592
229,"[(90256, 0), (90256, 2), (90257, 0)]",90256,3,a,"[90256, 90256, 90257]"," circunstância que, [a]li[a]da [a]o pequeno
 alcance",69000
230,"[(90434, 2), (90436, 2), (90438, 3), (90440, 2), (90442, 3)]",90434,5,du,"[90434, 90436, 90438, 90440, 90442]"," pelos pendores, subin[do], descen[do], atacan[do], fugin[do], baquean[do]
 trespassados de",69131
231,"[(90952, 0), (90954, 0), (90954, 3)]",90952,3,a,"[90952, 90954, 90954]"," Ali sobre barranca [a]greste, [a]vergo[a]da de algares,",69520
232,"[(91127, 0), (91129, 0), (91131, 0)]",91127,3,a,"[91127, 91129, 91131]",". Dilatou- [a]. [a]briu- [a], de alto",69655
233,"[(91246, 0), (91247, 0), (91248, 0)]",91246,3,a,"[91246, 91247, 91248]"," véspera, tiveram [a]penas [a]brandada [a] sede na água",69735
234,"[(92209, 0), (92210, 2), (92211, 0)]",92209,3,da,"[92209, 92210, 92211]"," frente, antes [da] entra[da] [da]quele, outros
",70461
235,"[(92623, 0), (92624, 1), (92624, 4)]",92623,3,a,"[92623, 92624, 92624]"," caindo
 sobre [a] be[a]tari[a] medrosa, João",70783
236,"[(93083, 3), (93085, 2), (93087, 2)]",93083,3,du,"[93083, 93085, 93087]"," ficou embaixo, imprecan[do], choran[do], rezan[do]. Não olhou",71118
237,"[(95150, 3), (95152, 2), (95152, 3)]",95150,3,da,"[95150, 95152, 95152]","
 VI. retira[da]; deban[da][da]; fuga.",72668
238,"[(95280, 0), (95281, 1), (95282, 4)]",95280,3,a,"[95280, 95281, 95282]"," expressivos documentos, [a] su[a] psicologi[a] interessante naquela quadra",72770
239,"[(95520, 3), (95522, 3), (95524, 3)]",95520,3,da,"[95520, 95522, 95524]"," democráticos decaía— sofisma[da], inverti[da], anula[da].
 Floriano",72966
240,"[(95582, 1), (95583, 3), (95586, 3)]",95582,3,du,"[95582, 95583, 95586]"," fora de algum mo[do] contrapro[du]cente,
 violan[do] flagrantemente um programa",73011
241,"[(95931, 1), (95932, 0), (95934, 0)]",95931,3,ko,"[95931, 95932, 95934]"," caso vulgaríssimo de psi[co]logia [co]letiva: [co]lhida de surpresa,",73285
242,"[(95961, 1), (95962, 1), (95964, 3)]",95961,3,da,"[95961, 95962, 95964]"," elementos condenáveis que ca[da] ci[da]dão, isola[da]mente, deplorava.",73310
243,"[(96034, 0), (96035, 2), (96037, 0)]",96034,3,na,"[96034, 96035, 96037]",", então, [na] tribu[na], [na] imprensa e nas",73364
244,"[(96085, 0), (96085, 2), (96086, 0)]",96085,3,a,"[96085, 96085, 96086]", pela República se [a]li[a]va [a] nativismo extemporâneo e,73404
245,"[(96208, 0), (96209, 0), (96210, 0)]",96208,3,a,"[96208, 96209, 96210]", econômica desesperadora: [a]nelavam [a]volumar [a]quelas e tornar a,73509
246,"[(96230, 0), (96231, 0), (96232, 0)]",96230,3,a,"[96230, 96231, 96232]"," desde o movimento [a]bolicionista [a]té [à]
 proclamação da",73527
247,"[(96627, 1), (96628, 2), (96630, 5), (96631, 1)]",96627,4,dus,"[96627, 96628, 96630, 96631]"," Eram legião. to[dos] sauda[dos]; amaldiçoa[dos] to[dos].
 Ora",73836
248,"[(96754, 0), (96756, 2), (96757, 0), (96758, 3)]",96754,4,a,"[96754, 96756, 96757, 96758]"," Nada,
 [a]bsolutamente, traí[a] [a] energi[a] surpreendedora e temibilidade",73932
249,"[(96820, 6), (96821, 3), (96822, 0)]",96820,3,da,"[96820, 96821, 96822]",", tendo a impenetrabili[da]de oriun[da] [da] própria
 atonia",73986
250,"[(97257, 0), (97258, 0), (97259, 1)]",97257,3,a,"[97257, 97258, 97259]", E se pudéssemos [a]companhar [a] su[a] vida assistiríamos ao,74321
251,"[(97261, 0), (97261, 4), (97262, 0)]",97261,3,a,"[97261, 97261, 97262]"," a sua vida [as]sistirí[a]mos [a]o desdobramento
 contínuo",74325
252,"[(97420, 0), (97421, 0), (97423, 0), (97424, 0)]",97420,4,a,"[97420, 97421, 97423, 97424]"," médico militar, [a]lém [a]
 [ar]remetida [a] faca, felizmente",74450
253,"[(97462, 0), (97463, 1), (97464, 3)]",97462,3,a,"[97462, 97463, 97464]",", dera relevo [à] su[a] energi[a] selvagem.
",74479
254,"[(97484, 0), (97486, 1), (97488, 0)]",97484,3,a,"[97484, 97486, 97488]"," melhor, um [a]lucinado, cri[a]ra, [a]gindo
 libérrimo graças",74495
255,"[(98161, 0), (98162, 2), (98163, 0)]",98161,3,a,"[98161, 98162, 98163]", soldados. O [a]to seri[a] [a]bsolutamente inexplicável se não,75021
256,"[(98470, 0), (98471, 4), (98472, 0)]",98470,3,a,"[98470, 98471, 98472]","
 Realmente, [a] epilepsi[a] [a]limenta- se de",75253
257,"[(98504, 0), (98505, 0), (98506, 0)]",98504,3,a,"[98504, 98505, 98506]"," se em uma [a]lienação [a]penas [a]fetiva,
 solapa",75278
258,"[(98658, 4), (98659, 0), (98660, 1)]",98658,3,da,"[98658, 98659, 98660]", sente crescer a instabili[da]de [da] vi[da]. E luta,75401
259,"[(99618, 2), (99619, 2), (99620, 1)]",99618,3,ta,"[99618, 99619, 99620]", vertiginoso mesmo dos levan[ta]mentos mili[ta]res es[ta]va aquém dessa missão,76156
260,"[(99626, 0), (99628, 0), (99629, 0)]",99626,3,a,"[99626, 99628, 99629]"," missão
 de [a]fogadilho, [ads]trita [a] trianguladas fantásticas—",76163
261,"[(100005, 4), (100006, 0), (100007, 1)]",100005,3,a,"[100005, 100006, 100007]"," não se
 compreendi[a] [a] vi[a]gem sem que os",76462
262,"[(100683, 0), (100683, 2), (100684, 0)]",100683,3,a,"[100683, 100683, 100684]","
 lugares. [ha]vi[a] [a]bastança e um entusiasmo",76994
263,"[(100775, 0), (100777, 0), (100778, 0), (100779, 0)]",100775,4,a,"[100775, 100777, 100778, 100779]"," renderem os que [a]li
 [ha]viam [a]travessado [a] noite, velando",77066
264,"[(101171, 0), (101172, 3), (101173, 0)]",101171,3,a,"[101171, 101172, 101173]"," tornavam
 dificílima [a] travessi[a] [à] tropa mais robusta",77370
265,"[(101492, 0), (101493, 1), (101494, 1)]",101492,3,dZi,"[101492, 101493, 101494]"," caminhos, e [de] on[de] po[di]am, sem
",77619
266,"[(101522, 0), (101523, 3), (101524, 0)]",101522,3,a,"[101522, 101523, 101524]"," armas. No [ar]raial estrugi[a] [a] orquestra estridente
",77640
267,"[(101758, 0), (101760, 0), (101760, 3)]",101758,3,a,"[101758, 101760, 101760]"," da desordem, [a]li
 [a]gremi[a]ra não baianos apenas",77821
268,"[(101835, 0), (101837, 1), (101838, 0), (101839, 1)]",101835,4,a,"[101835, 101837, 101838, 101839]",".
 João [a]bade
 di[a] [a] di[a] chegavam ao arraial",77879
269,"[(101877, 0), (101878, 1), (101879, 1)]",101877,3,dZi,"[101877, 101878, 101879]"," à cinta, [de] on[de] pen[di]a a parnaíba inseparável",77912
270,"[(101968, 0), (101969, 0), (101970, 0), (101971, 0)]",101968,4,a,"[101968, 101969, 101970, 101971]"," de onde fugira [a]pós [ha]ver [as]sassinado [a] noiva, o",77985
271,"[(102473, 1), (102473, 3), (102475, 0)]",102473,3,a,"[102473, 102473, 102475]"," Os piquetes que di[a]ri[a]mente, [a]o clarear das manhãs",78374
272,"[(102544, 0), (102545, 0), (102547, 0)]",102544,3,a,"[102544, 102545, 102547]"," beataria numerosa. [a]o [a]noitecer, [a]cesas as fogueiras,",78424
273,"[(102603, 0), (102605, 0), (102607, 0)]",102603,3,a,"[102603, 102605, 102607]"," alvíssima.
 [a]beirava- [a], [a]o findar dos terços",78465
274,"[(103024, 1), (103025, 0), (103026, 2)]",103024,3,du,"[103024, 103025, 103026]"," a corneta ao la[do] [do] coman[do] em chefe,",78777
275,"[(103759, 0), (103761, 0), (103762, 0)]",103759,3,a,"[103759, 103761, 103762]"," reverberar intenso das [a]reias, [a] [a]dustão da canícula.",79353
276,"[(103782, 1), (103783, 2), (103785, 2)]",103782,3,ta,"[103782, 103783, 103785]",", a tropa es[ta]va exaus[ta]. exaus[ta] e sequiosa.",79370
277,"[(103783, 0), (103785, 0), (103786, 0)]",103783,3,e,"[103783, 103785, 103786]", a tropa estava [e]xausta. [e]xausta [e] sequiosa. Caminhara,79371
278,"[(104684, 0), (104684, 2), (104685, 1), (104686, 3)]",104684,4,tSi,"[104684, 104684, 104685, 104686]","
.
 [ti]ran[te] es[te] inciden[te] o dia passou",80055
279,"[(104710, 0), (104711, 0), (104712, 1)]",104710,3,a,"[104710, 104711, 104712]", o esquadrão que [a]té [a]li vi[a]jara em muares imprestáveis,80079
280,"[(104787, 0), (104787, 4), (104789, 0)]",104787,3,a,"[104787, 104787, 104789]"," Vigário a tropa [a]balari[a], [a] 3, para",80145
281,"[(104896, 0), (104897, 0), (104899, 2)]",104896,3,a,"[104896, 104897, 104899]"," lhe vários alvitres [a]tinentes [a]
 rode[a]rem de maiores resguardos",80227
282,"[(105030, 0), (105032, 0), (105033, 0)]",105030,3,a,"[105030, 105032, 105033]"," 3, pelo [a]manhecer, [ads]trita [a] um plano lucidamente",80332
283,"[(105143, 2), (105144, 0), (105145, 0)]",105143,3,dZi,"[105143, 105144, 105145]",", sob a ime[di]ata [di]reção [de] Salomão da Rocha",80420
284,"[(105198, 3), (105199, 0), (105201, 2), (105203, 3)]",105198,4,da,"[105198, 105199, 105201, 105203]"," coronel Tamarindo, separa[da] [da]
 esquer[da], dirigi[da] pelo capitão Felipe",80460
285,"[(106482, 0), (106483, 0), (106485, 0)]",106482,3,a,"[106482, 106483, 106485]"," expedição, ou [a]li [a]guardando- [a], que aproveitara",81440
286,"[(107016, 2), (107018, 0), (107019, 4)]",107016,3,du,"[107016, 107018, 107019]"," que estonteia o solda[do]
 [du]plamente fortaleci[do] pela certeza da",81831
287,"[(107177, 0), (107178, 1), (107179, 0)]",107177,3,dZi,"[107177, 107178, 107179]", da qual milhares [de] in[di]víduos [di]versos se fazem um,81966
288,"[(107327, 0), (107328, 0), (107329, 1), (107330, 2)]",107327,4,a,"[107327, 107328, 107329, 107330]", invés de reprimir [a] [a]gitação i[a] ampli[á]- la.,82091
289,"[(107414, 0), (107415, 0), (107416, 2)]",107414,3,u,"[107414, 107415, 107416]",. Obsediava- [o] [o] ansei[o] de vir logo,82155
290,"[(107623, 0), (107624, 0), (107625, 0)]",107623,3,a,"[107623, 107624, 107625]", arrebatá- la [a]té [a]o [ar]raial naquelas condições desfavoráveis,82307
291,"[(107707, 0), (107708, 4), (107710, 0)]",107707,3,a,"[107707, 107708, 107710]"," armas, que [a] cavalari[a], [à] retaguarda, ia",82375
292,"[(107927, 0), (107930, 0), (107930, 4)]",107927,3,a,"[107927, 107930, 107930]"," não haviam logrado [a]tingir.
 [a]pareci[a], de improviso",82538
293,"[(108307, 0), (108308, 0), (108309, 0)]",108307,3,ko~,"[108307, 108308, 108309]",", breve área [com]planada [con]trastava [com] o ondear colinas",82832
294,"[(108343, 0), (108345, 0), (108346, 2), (108347, 0)]",108343,4,a,"[108343, 108345, 108346, 108347]"," de um jardim [a]greste. [a]í caí[a] [a]
 encosta de",82863
295,"[(109336, 0), (109337, 0), (109338, 4)]",109336,3,a,"[109336, 109337, 109338]"," terreno uniforme, [a] [a]ção simultâne[a] e
 igual",83600
296,"[(109712, 0), (109712, 2), (109713, 0)]",109712,3,a,"[109712, 109712, 109713]",", em que [ha]vi[a] [a]

 196",83890
297,"[(109821, 1), (109822, 0), (109824, 0)]",109821,3,a,"[109821, 109822, 109824]"," o âmbito de su[a] [a]ção, [à] medida
 que",83977
298,"[(109828, 0), (109829, 0), (109831, 0)]",109828,3,a,"[109828, 109829, 109831]"," medida
 que [a]vançavam [a]queles, [a]té perdê- la",83982
299,"[(110049, 0), (110051, 4), (110052, 0)]",110049,3,a,"[110049, 110051, 110052]"," de sangue. [a]
 maiori[a] [a]vançou, batida de",84157
300,"[(110223, 0), (110224, 0), (110225, 0)]",110223,3,a,"[110223, 110224, 110225]", espessas. Largamente [a]berto [a]os [a]gressores que podiam derruí,84289
301,"[(110290, 0), (110292, 1), (110294, 0)]",110290,3,lu,"[110290, 110292, 110294]",", varejá- [lo], a[lu]í- [lo]; era dificílimo",84339
302,"[(110781, 0), (110782, 0), (110784, 0), (110785, 1)]",110781,4,a,"[110781, 110782, 110784, 110785]",", atirando outros [a]o [a]caso, [à] to[a], para a",84703
303,"[(110896, 1), (110898, 3), (110900, 0)]",110896,3,si,"[110896, 110898, 110900]"," caráter menos militar pos[sí]vel. diferen[ci]ou- [se] em
 conflitos",84787
304,"[(111117, 0), (111118, 0), (111120, 0)]",111117,3,a,"[111117, 111118, 111120]",- a com [a] [a]guilhada; [ar]remessando- lhe em,84950
305,"[(111286, 0), (111286, 4), (111287, 2), (111288, 0)]",111286,4,a,"[111286, 111286, 111287, 111288]"," havia resistir. [a]tabalho[a]damente fazi[a] [a]
 refeição num",85077
306,"[(111893, 0), (111894, 0), (111895, 0), (111895, 3), (111896, 0), (111897, 0)]",111893,6,a,"[111893, 111894, 111895, 111895, 111896, 111897]"," Além disto, [a] [a]ção [a]brangi[a] [a]penas [a] metade do arraial",85524
307,"[(112021, 0), (112022, 0), (112023, 2), (112024, 0)]",112021,4,a,"[112021, 112022, 112023, 112024]", aquele lado do [ar]raial [a] situ[a]ção [a]clarava- se.,85622
308,"[(113081, 3), (113083, 4), (113085, 3)]",113081,3,du,"[113081, 113083, 113085]"," do leito, borbulhan[do], acachoan[do], estrugin[do]...",86410
309,"[(114228, 0), (114229, 0), (114229, 2)]",114228,3,a,"[114228, 114229, 114229]", e demonstrando que [a]inda [ha]vi[a] elementos para uma,87269
310,"[(114304, 0), (114305, 0), (114305, 3)]",114304,3,a,"[114304, 114305, 114305]","
 Era completar [a] [a]goni[a] do valente infeliz",87328
311,"[(114822, 0), (114822, 2), (114823, 1)]",114822,3,a,"[114822, 114822, 114823]",", que não [ha]vi[a] re[a]gir contra adversários por",87712
312,"[(115518, 0), (115519, 0), (115520, 4)]",115518,3,a,"[115518, 115519, 115520]"," da Rocha
 [a]penas [a] artilhari[a], na extrema",88228
313,"[(115691, 0), (115692, 3), (115693, 4)]",115691,3,a,"[115691, 115692, 115693]"," a ferocidade e [a] cobardi[a] revolute[a]vam confundidos sob
",88359
314,"[(115840, 2), (115842, 2), (115844, 3)]",115840,3,du,"[115840, 115842, 115844]"," em chusma, gritan[do], corren[do], disparan[do] os
 trabucos",88473
315,"[(115922, 0), (115923, 3), (115924, 0)]",115922,3,a,"[115922, 115923, 115924]"," marcha.
 [a] bateri[a] [a]final parou. Os",88531
316,"[(117333, 1), (117335, 0), (117336, 1)]",117333,3,a,"[117333, 117335, 117336]", Canudos— uma di[á]tese. [a] ru[a] do Ouvidor e,89570
317,"[(117926, 0), (117927, 3), (117928, 4)]",117926,3,da,"[117926, 117927, 117928]", abalava o prestígio [da] autori[da]de constituí[da] e abatia a,90004
318,"[(117930, 0), (117930, 3), (117931, 0)]",117930,3,a,"[117930, 117930, 117931]"," autoridade constituída e [a]bati[a] [a]
 representação do",90008
319,"[(118643, 1), (118645, 0), (118646, 3)]",118643,3,a,"[118643, 118645, 118646]"," um desvio das ca[a]tingas. [a] correri[a] do sertão
",90560
320,"[(119123, 2), (119124, 2), (119126, 1)]",119123,3,ra,"[119123, 119124, 119126]"," era uma
 tape[ra] mise[rá]vel, fo[ra] dos nossos mapas",90928
321,"[(119288, 0), (119290, 0), (119291, 0)]",119288,3,a,"[119288, 119290, 119291]"," superior do
 [a]contecimento. [a]quele [a]floramento originalíssimo do passado",91056
322,"[(119293, 0), (119294, 2), (119296, 4)]",119293,3,du,"[119293, 119294, 119296]"," Aquele afloramento originalíssimo [do] passa[do], patentean[do] todas as falhas",91060
323,"[(119360, 0), (119361, 0), (119363, 0)]",119360,3,a,"[119360, 119361, 119363]", o governo começou [a] [a]gir. [a]gir era isto—,91109
324,"[(119482, 0), (119482, 2), (119483, 0)]",119482,3,a,"[119482, 119482, 119483]",".
 Não [ha]vi[a] [a]certar no abstruso das",91205
325,"[(120007, 0), (120008, 0), (120009, 3)]",120007,3,si,"[120007, 120008, 120009]", medida que a [si]tuação [se] esclare[ci]a. A pouco,91605
326,"[(120956, 0), (120957, 0), (120958, 0)]",120956,3,a,"[120956, 120957, 120958]"," reação monárquica tomava [a]final [a] [a]titude batalhadora
 precipitando",92317
327,"[(121529, 1), (121530, 0), (121531, 1), (121532, 0)]",121529,4,a,"[121529, 121530, 121531, 121532]"," animadversão gratuita, di[a] [a] di[a] [a]volumando- se,",92736
328,"[(121681, 2), (121683, 4), (121685, 3)]",121681,3,va~w~,"[121681, 121683, 121685]",", os batalhões chega[vam], desembarca[vam], atulha[vam] os
 carros",92846
329,"[(122132, 0), (122134, 0), (122134, 5)]",122132,3,a,"[122132, 122134, 122134]"," de reunida em [a]racaju, [a]travessari[a] Sergipe
 até",93190
330,"[(122403, 1), (122404, 0), (122405, 0)]",122403,3,a,"[122403, 122404, 122405]",", e, re[a]gindo [a]os [as]saltos
 feitos apenas",93401
331,"[(122685, 1), (122686, 0), (122687, 2)]",122685,3,a,"[122685, 122686, 122687]", o transporte das vi[a]turas [a]os line[a]mentos superiores da estratégia,93617
