nas,nas
quadras,quadra
normais,normal
.,.
Assim,assim
todo,todo
sertanejo,sertanejo
é,é
vaqueiro,vaqueiro
.,.
À,à
parte,parte
a,a
agricultura,agricultura
rudimentar,rudimentar
das,das
plantações,plantaçõe
da,da
vazante,vazante
pela,pela
beira,beira
dos,dos
rios,rio
",",","
para,para
a,o
aquisição,aquisição
de,de
cereais,cereal
de,de
primeira,primeiro
necessidade,necessidade
",",","
a,o
criação,criação
de,de
gado,gado
é,é
",",","
ali,ali
",",","
a,o
sorte,sorte
de,de
trabalho,trabalho
menos,menos
impropriada,impropriado
ao,ao
homem,homem
e,e
à,à
terra,terra
.,.
Entretanto,entretanto
não,não
há,há
vislumbrar,vislumbrar
nas,nas
fazendas,fazenda
do,do
sertão,sertão
a,o
azáfama,azáfama
festiva,festivo
das,das
estâncias,estância
do,do
Sul,sul
.,.
Parar,parar
o,o
rodeio,rodeio
é,é
para,para
o,o
gaúcho,gaúcho
uma,um
festa,festa
diária,diária
",",","
de,de
que,que
as,o
cavalhadas,cavalhada
espetaculosas,espetaculoso
são,são
ampliações,ampliaçõe
apenas,apenas
.,.
No,no
âmbito,âmbo
estreito,estreito
das,das
mangueiras,mangueira
ou,ou
em,em
pleno,pleno
campo,campo
",",","
ajuntando,ajuntando
o,o
gado,gado
costeado,costeado
ou,ou
encalçando,encalçando
os,o
bois,boi
esquivos,esquivo
pelas,pelas
sangas,sanga
e,e
banhados,banhado
",",","
os,o
pealadores,pealador
",",","
capatazes,capataz
e,e
peões,peõe
",",","
preando,preando
à,à
ilhapa,ilhapa
dos,dos
laços,laço
o,o
potro,potro
bravio,bravio
",",","
ou,ou
fazendo,fazer
tombar,tombar
",",","
fulminado,fulminado
pelas,pelas
bolas,bola
silvantes,silvante
",",","
o,o
touro,touro
alçado,alçado
",",","
nas,nas
evoluções,evoluçõe
rápidas,rápido
das,das
carreiras,carreira
",",","
como,como
se,se
tirassem,tirassem
argolinhas,argola
",",","
seguem,seguir
no,no
alarido,alarido
e,e
na,na
alacridade,alacridade
de,de
uma,um
diversão,diversão
tumultuosa,tumultuoso
.,.
Nos,nos
trabalhos,trabalho
mais,mais
calmos,calmo
",",","
quando,quando
nos,no
rodeios,rodeio
marcam,marcar
o,o
gado,gado
",",","
curam-lhe,curam-lhe
as,o
feridas,ferir
",",","
apartam,apartam
os,o
que,que
se,se
destinam,destinam
às,à
charqueadas,charqueada
",",","
separam,separam
os,o
novilhos,novilho
tambeiros,tambeiro
ou,ou
escolhem,escolher
os,o
baguais,bagual
condenados,condenar
às,à
chilenas,chileno
do,do
domador,domador
-,-
o,o
mesmo,mesmo
fogo,fogo
",",","
que,que
encandesce,encandesce
as,o
marcas,marca
",",","
dá,dá
as,o
brasas,brasa
para,para
os,o
ágapes,ágape
rudes,rude
de,de
assados,assado
com,com
couro,couro
ou,ou
ferve,ferve
a,o
água,água
para,para
o,o
chimarrão,chimarrão
amargo,amargo
.,.
Decorre-lhes,decorre-lhe
a,o
vida,vida
variada,variado
e,e
farta,farta
.,.
Servidão,servidão
inconsciente,inconsciente
O,o
mesmo,mesmo
não,não
acontece,acontecer
ao,ao
Norte,norte
.,.
Ao,ao
contrário,contrário
do,do
entancieiro,entancieiro
",",","
o,o
fazendeiro,fazendeiro
dos,dos
sertões,sertõe
vive,viver
no,no
litoral,litoral
",",","
longe,longe
dos,dos
dilatados,dilatado
domínios,domínio
que,que
nunca,nunca
viu,ver
",",","
às,à
vezes,vez
.,.
Herdaram,herdaram
velho,velho
vício,vício
histórico,histórico
.,.
Como,como
os,o
opulentos,opulento
sesmeiros,sesmeiro
da,da
colônia,colônia
",",","
usufruem,usufruem
",",","
parasitariamente,parasitariamente
",",","
as,o
rendas,renda
das,das
suas,seu
terras,terra
",",","
sem,sem
divisas,divisa
fixas,fixa
.,.
Os,o
vaqueiros,vaqueiro
são-lhes,são-lhe
servos,servo
submissos,submisso
.,.
72,72
Graças,graça
a,a
um,um
contrato,contrato
pelo,pelo
qual,qual
percebem,percebem
certa,certo
percentagem,percentagem
dos,dos
produtos,produto
",",","
ali,ali
ficam,ficar
",",","
anônimos,anônimo
-,-
nascendo,nascer
",",","
vivendo,viver
e,e
morrendo,morrendo
na,na
mesma,mesmo
quadra,quadra
de,de
terra,terra
-,-
perdidos,perder
nos,nos
arrastadores,arrastador
e,e
mocambos,mocambo
.,.
e,e
cuidando,cuidando
",",","
a,o
vida,vida
inteira,inteira
",",","
fielmente,fielmente
",",","
dos,dos
rebanhos,rebanho
que,que
Ihes,ihe
não,não
pertencem,pertencer
.,.
O,o
verdadeiro,verdadeiro
dono,dono
",",","
ausente,ausente
",",","
conhece-lhes,conhece-lhe
a,o
fidelidade,fidelidade
sem,sem
par,par
.,.
Não,não
os,o
fiscaliza,fiscalizar
.,.
Sabelhes,sabelhe
",",","
quando,quando
muito,muito
",",","
os,o
nomes,nome
.,.
Envoltos,envolto
",",","
então,então
",",","
no,no
traje,traje
característico,característico
",",","
os,o
sertanejos,sertanejo
encourados,encourado
erguem,erguem
a,o
choupana,choupana
de,de
pauapique,pauapique
à,à
borda,borda
das,das
cacimbas,cacimba
",",","
rapidamente,rapidamente
",",","
como,como
se,se
armassem,armassem
tendas,tenda
.,.
e,e
entregam-se,entregam-se
",",","
abnegados,abnegado
",",","
à,à
servidão,servidão
que,que
não,não
avaliam,avaliar
.,.
A,o
primeira,primeiro
coisa,coisa
que,que
fazem,fazer
é,é
aprender,aprender
o,o
a,o
b,b
c,c
e,e
",",","
afinal,afinal
",",","
toda,todo
a,o
exigência,exigência
da,da
arte,arte
em,em
que,que
são,são
eméritos,eméro
:,:
conhecer,conhecer
os,o
ferros,ferro
das,das
suas,seu
fazendas,fazenda
e,e
os,o
das,das
circunvizinhas,circunvi
.,.
Chamam-se,chamam-se
assim,assim
os,o
sinais,sinal
de,de
todos,todo
os,o
feitios,feitio
",",","
ou,ou
letras,letra
",",","
ou,ou
desenhos,desenho
caprichosos,caprichoso
como,como
siglas,sigla
",",","
impressos,impresso
",",","
por,por
tatuagem,tatuagem
a,a
fogo,fogo
",",","
nas,nas
ancas,anca
do,do
animal,animal
",",","
completados,completar
pelos,pelos
cortes,corte
",",","
em,em
pequenos,pequeno
ângulos,ângulo
",",","
nas,nas
orelhas,orelha
.,.
Ferrado,ferrado
o,o
boi,boi
",",","
está,está
garantido,garantir
.,.
Pode,poder
romper,romper
tranqueiras,tranqueira
e,e
tresmalhar-se,tresmalhar-se
.,.
Leva,leva
",",","
indelével,indelével
",",","
a,o
indicação,indicação
que,que
o,o
reporá,reporá
na,na
solta,solta
primitiva,primitivo
.,.
Porque,porque
o,o
vaqueiro,vaqueiro
não,não
se,se
contentando,contentar
com,com
ter,ter
de,de
cor,cor
os,o
ferros,ferro
de,de
sua,seu
fazenda,fazenda
",",","
aprende,aprender
os,o
das,das
demais,demais
.,.
Chega,chegar
",",","
às,à
vezes,vez
por,por
extraordinário,extraordinário
esforço,esforço
de,de
memória,memória
",",","
a,a
conhecer,conhecer
",",","
uma,um
por,por
uma,um
",",","
não,não
só,só
as,o
reses,rÃªs
de,de
que,que
cuida,cuidar
",",","
como,como
as,o
dos,dos
vizinhos,vizinho
",",","
incluindo-lhes,incluindo-lhe
a,o
genealogia,genealogia
e,e
hábitos,hábo
característicos,característico
",",","
e,e
os,o
nomes,nome
",",","
e,e
as,o
idades,idade
etc,etc
.,.
Deste,deste
modo,modo
",",","
quando,quando
surge,surgir
no,no
seu,seu
logrador,logrador
um,um
animal,animal
alheio,alheio
",",","
cuja,cujo
marca,marca
conhece,conhecer
",",","
o,o
restitui,restitui
de,de
pronto,pronto
.,.
No,no
caso,caso
contrário,contrário
",",","
conserva,conservar
o,o
intruso,intruso
",",","
tratando-o,tratando-o
como,como
aos,ao
demais,demais
.,.
Mas,mas
não,não
o,o
leva,levar
à,à
feira,feira
anual,anual
",",","
nem,nem
o,o
aplica,aplicar
em,em
trabalho,trabalho
algum,algum
.,.
deixa-o,deixa-o
morrer,morrer
de,de
velho,velho
.,.
Não,não
lhe,lhe
pertence,pertencer
.,.
Se,se
é,é
uma,um
vaca,boi
e,e
dá,dá
cria,criar
",",","
ferra,ferra
a,o
esta,este
com,com
o,o
mesmo,mesmo
sinal,sinal
desconhecido,desconhecer
",",","
que,que
reproduz,reproduz
com,com
perfeição,perfeição
admirável,admirável
.,.
e,e
assim,assim
pratica,praticar
com,com
toda,todo
a,o
descendência,descendência
daquela,daquela
.,.
De,de
quatro,quatro
em,em
quatro,quatro
bezerros,bezerro
",",","
porém,porém
",",","
separa,separar
um,um
",",","
para,para
si,si
.,.
É,é
a,o
sua,seu
paga,pagar
.,.
Estabelece,estabelece
com,com
o,o
patrão,patrão
desconhecido,desconhecer
o,o
mesmo,mesmo
convênio,convênio
que,que
tem,ter
com,com
o,o
outro,outro
.,.
E,e
cumpre,cumprir
estritamente,estritamente
",",","
sem,sem
juízes,juíz
e,e
sem,sem
testemunhas,testemunha
",",","
o,o
estranho,estranho
contrato,contrato
",",","
que,que
ninguém,ninguém
escreveu,escrever
ou,ou
sugeriu,sugeriu
.,.
Sucede,sucede
muitas,muito
vezes,vez
ser,ser
decifrada,decifrado
",",","
afinal,afinal
",",","
uma,um
marca,marca
somente,somente
depois,depois
de,de
muitos,muito
anos,ano
",",","
e,e
o,o
criador,criador
feliz,feliz
receber,receber
",",","
ao,ao
invés,invé
da,da
peça,peça
única,único
que,que
lhe,lhe
fugira,fugiro
e,e
da,da
qual,qual
se,se
deslembrara,deslembraro
",",","
numa,numa
ponta,ponta
de,de
gado,gado
",",","
todos,todo
os,o
produtos,produto
dela,dela
.,.
Parece,parecer
fantasia,fantasia
este,este
fato,fato
",",","
vulgar,vulgar
",",","
entretanto,entretanto
",",","
nos,no
sertões,sertõe
.,.
Indicamo-lo,indicamo-lo
como,como
traço,traço
encantador,encantador
da,da
probidade,probidade
dos,dos
matutos,matuto
.,.
Os,o
grandes,grande
proprietários,proprietário
da,da
terra,terra
e,e
dos,dos
rebanhos,rebanho
a,o
conhecem,conhecer
.,.
Têm,têm
",",","
todos,todo
",",","
com,com
o,o
vaqueiro,vaqueiro
o,o
mesmo,mesmo
trato,trato
de,de
parceria,parceria
",",","
resumido,resumido
na,na
cláusula,cláusula
única,único
de,de
lhe,lhe
darem,darem
",",","
em,em
troca,troca
dos,dos
cuidados,cuidado
que,que
ele,ele
despende,despende
",",","
um,um
quarto,quarto
dos,dos
produtos,produto
da,da
fazenda,fazenda
.,.
E,e
sabem,saber
que,que
nunca,nunca
se,se
violará,violará
a,o
percentagem,percentagem
.,.
O,o
ajuste,ajuste
de,de
contas,conta
faz-se,faz-se
no,no
fim,fim
do,do
inverno,inverno
e,e
realiza-se,realiza-se
",",","
ordinariamente,ordinariamente
",",","
sem,sem
que,que
esteja,estar
presente,presente
a,o
parte,parte
mais,mais
interessada,interessar
.,.
É,é
formalidade,formalidade
dispensável,dispensável
.,.
O,o
vaqueiro,vaqueiro
separa,separar
escrupulosamente,escrupulosamente
a,o
grande,grande
maioria,maioria
de,de
novas,novo
cabeças,cabeça
pertencentes,pertencente
ao,ao
patrão,patrão
(,(
nas,nas
quais,qual
imprime,imprime
o,o
sinal,sinal
da,da
fazenda,fazenda
),)
das,das
poucas,pouco
",",","
um,um
quarto,quarto
",",","
que,que
lhe,lhe
couberam,caber
por,por
sorte,sorte
.,.
Grava,grava
nestas,nestas
o,o
seu,seu
sinal,sinal
particular,particular
.,.
e,e
conserva-as,conserva-a
ou,ou
vende-as,vende-a
.,.
Escreve,escreve
ao,ao
patrão,patrão
",",","
dando-lhe,dando-lhe
conta,contar
minuciosa,minucioso
de,de
todo,todo
o,o
movimento,movimento
do,do
sítio,sítio
",",","
alongando-se,alongando-se
aos,ao
mínimos,mínimo
pormenores,pormenor
.,.
e,e
continua,continuar
na,na
faina,faina
ininterrupta,ininterrupta
.,.
73,73
Esta,este
",",","
ainda,ainda
que,que
",",","
em,em
dadas,dar
ocasiões,ocasiõe
",",","
fatigante,fatigante
",",","
é,é
a,o
mais,mais
rudimentar,rudimentar
possível,possível
.,.
Não,não
existe,existir
no,no
Norte,norte
uma,um
indústria,indústria
pastoril,pastoril
.,.
O,o
gado,gado
vive,viver
e,e
multiplica-se,multiplica-se
à,à
gandaia,gandaia
.,.
Ferrados,ferrado
em,em
junho,junho
",",","
os,o
garrotes,garrote
novos,novo
perdem-se,perdem-se
nas,nas
caatingas,caatinga
",",","
com,com
o,o
resto,resto
das,das
malhadas,malhada
.,.
Ali,ali
os,o
rareiam,rareiam
epizootias,epizootia
intensas,intensa
",",","
em,em
que,que
se,se
sobrelevam,sobrelevam
o,o
rengue,rengue
e,e
o,o
mal,mal
triste,triste
.,.
Os,o
vaqueiros,vaqueiro
mal,mal
procuram,procurar
atenuá-las,atenuá-la
.,.
Restinguem,restinguem
a,o
atividade,atividade
às,à
corridas,corrida
desabaladas,desabalado
pelos,pelos
arrastadores,arrastador
.,.
Se,se
a,o
bicheira,bicheira
devasta,devasta
a,o
tropa,tropa
",",","
sabem,saber
de,de
específico,específico
mais,mais
eficaz,eficaz
que,que
o,o
mercúrio,mercúrio
:,:
a,o
reza,rezar
.,.
Não,não
precisam,precisar
de,de
ver,ver
o,o
animal,animal
doente,doente
.,.
Voltam-se,voltam-se
apenas,apenas
na,na
direção,direção
em,em
que,que
ele,ele
se,se
acha,achar
e,e
rezam,rezam
",",","
tracejando,tracejando
no,no
chão,chão
inextricáveis,inextricávil
linhas,linha
cabalísticas,cabalístico
.,.
Ou,ou
então,então
",",","
o,o
que,que
é,é
ainda,ainda
mais,mais
transcendente,transcendente
",",","
curam-no,curam-no
pelo,pelo
rastro,rastro
.,.
E,e
assim,assim
passam,passar
numa,numa
agitação,agitação
estéril,estéril
.,.
Raro,raro
",",","
um,um
incidente,incidente
",",","
uma,um
variante,variante
alegre,alegre
",",","
quebra,quebra
a,a
sua,seu
vida,vida
monótona,monótÃ£o
.,.
Solidários,solidário
todos,todo
",",","
auxiliam-se,auxiliam-se
incondicionalmente,incondicionalmente
em,em
todas,todo
as,o
conjunturas,conjuntura
.,.
Se,se
foge,fugir
a,a
algum,algum
boi,boi
levantadiço,levantadiço
",",","
toma,tomar
da,da
guiada,guiado
",",","
põe,põe
pernas,perna
ao,ao
campeão,campeão
.,.
e,e
ei-lo,ei-lo
escanchado,escanchado
no,no
rastro,rastro
",",","
jogado,jogar
pelas,pelas
veredas,vereda
tiradas,tirada
a,o
facão,facão
.,.
Se,se
não,não
pode,poder
levar,levar
avante,avante
a,o
empresa,empresa
",",","
pede,pedir
campo,campo
",",","
frase,frase
característica,característico
daquela,daquela
cavalaria,cavalaria
rústica,rústico
",",","
aos,ao
companheiros,companheiro
mais,mais
vizinhos,vizinho
",",","
e,e
lá,lá
seguem,seguir
todos,todo
",",","
aos,ao
dez,dez
",",","
aos,ao
vinte,vinte
",",","
rápidos,rápido
",",","
ruidosos,ruidoso
",",","
amigos,amigo
-,-
campeando,campeando
",",","
voando,voando
pelos,pelos
tombadores,tombador
e,e
esquadrinhando,esquadrinhando
as,o
caatingas,caatinga
até,até
que,que
o,o
bruto,bruto
",",","
desautorizado,desautorizado
dê,dê
a,a
venta,venta
no,no
termo,termo
da,da
corrida,corrida
",",","
ou,ou
tombe,tombe
",",","
de,de
rijo,rijo
",",","
mancornado,mancornado
às,à
mãos,mão
possantes,possante
que,que
se,se
lhe,lhe
aferram,aferram
aos,ao
chifres,chifre
.,.
A,o
vaquejada,vaquejada
Esta,este
solidariedade,solidariedade
de,de
esforços,esforço
evidencia-se,evidencia-se
melhor,bom
na,na
vaquejada,vaquejada
",",","
trabalho,trabalho
consistindo,consistindo
essencialmente,essencialmente
no,no
reunir,reunir
",",","
e,e
discriminar,discriminar
depois,depois
",",","
os,o
gados,gado
de,de
diferentes,diferente
fazendas,fazenda
convizinhas,convizinho
",",","
que,que
por,por
ali,ali
vivem,viver
em,em
comum,comum
",",","
de,de
mistura,mistura
",",","
em,em
um,um
compáscuo,compáscuo
único,único
e,e
enorme,enorme
",",","
sem,sem
cercas,cerca
e,e
sem,sem
valos,valo
.,.
Realizam-na,realizam-no
de,de
junho,junho
a,a
julho,julho
.,.
Escolhido,escolhido
um,um
lugar,lugar
mais,mais
ou,ou
menos,menos
central,central
",",","
as,o
mais,mais
das,das
vezes,vez
uma,um
várzea,várzea
complanada,complanado
e,e
limpa,limpa
",",","
o,o
rodeador,rodeador
",",","
congrega-se,congrega-se
a,o
vaqueirama,vaqueirama
das,das
vizinhanças,vizinhança
.,.
Concertam,concertam
nos,nos
dispositivos,dispositivo
da,da
empresa,empresa
.,.
Distribuem-se,distribuem-se
as,o
funções,funçõe
que,que
a,o
cada,cada
um,um
caberão,caberão
na,na
lide,lide
.,.
E,e
para,para
logo,logo
",",","
irradiantes,irradiante
pela,pela
superfície,superfície
da,da
arena,arena
",",","
arremetem,arremetem
com,com
as,o
caatingas,caatinga
que,que
a,o
envolvem,envolver
os,o
encourados,encourado
atléticos,atlético
.,.
O,o
quadro,quadro
tem,ter
a,o
movimentação,movimentação
selvagem,selvagem
e,e
assombrosa,assombroso
de,de
uma,um
corrida,corrida
de,de
tártaros,tártaro
.,.
Desaparecem,desaparecem
em,em
minutos,minuto
os,o
sertanejos,sertanejo
",",","
perdendo-se,perdendo-se
no,no
matagal,matagal
circundante,circundante
.,.
O,o
rodeio,rodeio
permanece,permanecer
por,por
algum,algum
tempo,tempo
deserto,deserto
...,...
De,de
repente,repente
estruge,estruge
ao,ao
lado,lado
um,um
estrídulo,estrídulo
tropel,tropel
de,de
cascos,casco
sobre,sobre
pedras,pedra
",",","
um,um
estrépido,estrépido
de,de
galhos,galho
estalando,estalando
",",","
um,um
estalar,estalar
de,de
chifres,chifre
embatendo,embatendo
...,...
tufa,tufa
nos,nos
ares,ar
",",","
em,em
novelos,novelo
",",","
uma,um
nuvem,nuvem
de,de
pó,pó
.,.
rompe,romper
",",","
a,o
súbitas,súba
",",","
na,na
clareira,clareira
",",","
embolada,embolado
",",","
uma,um
ponta,ponta
de,de
gado,gado
.,.
e,e
",",","
logo,logo
após,após
",",","
sobre,sobre
o,o
cavalo,cavalo
que,que
estaca,estaca
esbarrado,esbarrado
",",","
o,o
vaqueiro,vaqueiro
",",","
teso,teso
nos,nos
estribos,estribo
...,...
Traz,trazer
apenas,apenas
exígua,exígua
parte,parte
do,do
rebanho,rebanho
.,.
Entrega-a,entrega-a
aos,ao
companheiros,companheiro
que,que
ali,ali
ficam,ficar
",",","
`,`
'de,'de
esteira,esteira
.,.
e,e
volve,volve
em,em
galope,galope
desabalado,desabalado
",",","
renovando,renovar
a,o
pesquisa,pesquisa
.,.
Enquanto,enquanto
outros,outro
repontam,repontam
74,74
além,além
",",","
mais,mais
outros,outro
",",","
sucessivamente,sucessivamente
",",","
por,por
toda,todo
a,o
banda,banda
",",","
por,por
todo,todo
o,o
âmbito,âmbo
do,do
rodeio,rodeio
",",","
que,que
se,se
anima,animar
",",","
e,e
tumultua,tumultua
em,em
disparos,disparo
:,:
bois,boi
às,à
marradas,marrada
ou,ou
escarvando,escarvando
o,o
chão,chão
",",","
cavalos,cavalo
curveteando,curveteando
",",","
confundidos,confundido
e,e
embaralhados,embaralhado
sobre,sobre
os,o
plainos,plaino
vibrantes,vibrante
num,num
prolongado,prolongar
rumor,rumor
de,de
terremoto,terremoto
.,.
Aos,ao
lados,lado
",",","
na,na
caatinga,caatinga
",",","
os,o
menos,menos
felizes,feliz
se,se
agitam,agitam
às,à
voltas,volta
com,com
os,o
marruás,marruá
recalcitrantes,recalcitrante
.,.
O,o
touro,touro
largado,largado
ou,ou
o,o
garrote,garrote
vadio,vadio
em,em
geral,geral
refoge,refoge
à,à
revista,revista
.,.
Afunda,afundo
na,na
caatinga,caatinga
.,.
Segue-o,segue-o
o,o
vaqueiro,vaqueiro
.,.
Cose-se,cose-se
lhe,lhe
no,no
rastro,rastro
.,.
Vai,ir
com,com
ele,ele
às,à
últimas,último
bibocas,biboca
.,.
Não,não
o,o
larga,largo
.,.
até,até
que,que
surja,surgir
o,o
ensejo,ensejo
para,para
um,um
ato,ato
decisivo,decisivo
:,:
alcançar,alÃ§ar
repentinamente,repentinamente
o,o
fugitivo,fugitivo
",",","
de,de
arranco,arranco
.,.
cair,cair
logo,logo
para,para
o,o
lado,lado
da,da
sela,sela
",",","
suspenso,suspender
num,num
estribo,estribo
e,e
uma,um
das,das
mãos,mão
presa,prender
às,à
crinas,crina
do,do
cavalo,cavalo
.,.
agarrar,agarrar
com,com
a,o
outra,outro
a,o
cauda,cauda
do,do
boi,boi
em,em
disparada,despir
e,e
com,com
um,um
rapelão,rapelão
fortíssimo,fortíssimo
",",","
de,de
banda,banda
",",","
derribá-lo,derribá-lo
pesadamente,pesadamente
em,em
terra,terra
...,...
Põe-lhe,põe-lhe
depois,depois
a,o
pela,pela
ou,ou
a,o
máscara,máscaro
de,de
couro,couro
",",","
levando-o,levando-o
jugulado,jugulado
ou,ou
vendado,vendado
para,para
o,o
rodeador,rodeador
.,.
Ali,ali
o,o
recebem,receber
ruidosamente,ruidosamente
os,o
companheiros,companheiro
.,.
Conta-lhes,conta-lhe
a,o
façanha,façanha
.,.
Contam-lhe,contam-lhe
outras,outro
idênticas,idêntico
",",","
e,e
trocam-se,trocam-se
as,o
impressões,impressõe
heróicas,heróico
numa,numa
adjetivação,adjetivação
ad,ad
boc,boc
",",","
que,que
vai,ir
num,num
crescendo,crescendo
do,do
destalado,destalado
ríspido,ríspido
ao,ao
temero,temero
pronunciado,pronunciar
num,num
trêmulo,trêmulo
enrouquecido,enrouquecido
e,e
longo,longo
.,.
Depois,depois
",",","
ao,ao
findar,findar
do,do
dia,dia
",",","
a,o
última,último
tarefa,tarefa
:,:
contam,contar
as,o
cabeças,cabeça
reunidas,unir
.,.
Apartam-nas,apartam-no
.,.
Separam-se,separam-se
",",","
seguindo,seguir
cada,cada
um,um
para,para
sua,seu
fazenda,fazenda
tangendo,tangendo
por,por
diante,diante
as,o
reses,rÃªs
respectivas,respectivo
.,.
E,e
pelos,pelos
ermos,ermo
ecoam,ecoam
melancolicamente,melancolicamente
as,o
notas,nota
do,do
aboiado,aboiado
...,...
A,o
arribada,arribada
Segue,segue
a,o
boiada,boiada
vagarosamente,vagarosamente
",",","
à,à
cadência,cadência
daquele,daquele
canto,canto
triste,triste
e,e
preguiçoso,preguiçoso
.,.
Escanchado,escanchado
",",","
desgraciosamente,desgraciosamente
",",","
na,na
sela,sela
",",","
o,o
vaqueiro,vaqueiro
",",","
que,que
a,o
revê,revê
unida,unido
e,e
acrescida,acrescer
de,de
novas,novo
crias,cria
",",","
rumina,rumino
os,o
lucros,lucro
prováveis,provávil
:,:
o,o
que,que
toca,tocar
ao,ao
patrão,patrão
",",","
e,e
o,o
que,que
lhe,lhe
toca,tocar
a,a
ele,ele
",",","
pelo,pelo
trato,trato
feito,fazer
.,.
Vai,ir
dali,dali
mesmo,mesmo
contando,contar
as,o
peças,peça
destinadas,destinar
à,à
feira,feira
.,.
considera,considerar
",",","
aqui,aqui
",",","
um,um
velho,velho
boi,boi
que,que
ele,ele
conhece,conhecer
há,há
dez,dez
anos,ano
e,e
nunca,nunca
levou,levar
à,à
feira,feira
",",","
mercê,mercê
de,de
uma,um
amizade,amizade
antiga,antigo
.,.
além,além
",",","
um,um
mumbica,mumbico
claudicante,claudicante
",",","
em,em
cujo,cujo
flanco,flanco
se,se
enterra,enterrar
estrepe,estrepe
agudo,agudo
",",","
que,que
é,é
preciso,preciso
arrancar,arrancar
.,.
mais,mais
longe,longe
",",","
mascarado,mascarado
",",","
cabeça,cabeça
alta,alto
e,e
desafiadora,desafiador
",",","
seguindo,seguir
apenas,apenas
guiado,guiado
pela,pela
compressão,compressão
dos,dos
outros,outro
",",","
o,o
garrote,garrote
bravo,bravo
",",","
que,que
subjugou,subjugou
",",","
pegando-o,pegando-o
de,de
saia,saia
",",","
e,e
derrubando-o,derrubando-o
",",","
na,na
caatinga,caatinga
.,.
acolá,acolá
",",","
soberbo,soberbo
",",","
caminhando,caminhar
folgado,folgado
",",","
porque,porque
os,o
demais,demais
o,o
respeitam,respeitam
",",","
abrindo-lhe,abrindo-lhe
em,em
roda,roda
um,um
claro,claro
",",","
largo,largo
pescoço,pescoço
",",","
envergadura,envergadura
de,de
búfalo,búfalo
",",","
o,o
touro,touro
vigoroso,vigoroso
",",","
inveja,inveja
de,de
toda,todo
a,o
redondeza,redondeza
",",","
cujas,cujo
armas,arma
regidas,regido
e,e
curtas,curto
relembram,relembram
",",","
estaladas,estalada
",",","
rombas,romba
e,e
cheias,cheia
de,de
terra,terra
",",","
guampaços,guampaço
formidáveis,formidávil
",",","
em,em
luta,luta
com,com
os,o
rivais,rival
possantes,possante
",",","
nos,no
logradouros,logradouro
.,.
além,além
",",","
para,para
toda,todo
a,o
banda,banda
",",","
outras,outro
peças,peça
",",","
conhecidas,conhecer
todas,todo
",",","
revivendo-lhe,revivendo-lhe
todas,todo
",",","
uma,uma
a,a
uma,um
",",","
um,um
incidente,incidente
",",","
um,um
pormenor,pormenor
qualquer,qualquer
da,da
sua,seu
existência,existência
primitiva,primitivo
e,e
simples,simples
.,.
E,e
prosseguem,prosseguir
",",","
em,em
ordem,ordem
",",","
lentos,lento
",",","
ao,ao
toar,toar
merencório,merencório
da,da
cantiga,cantiga
",",","
que,que
parece,parecer
acalentálos,acalentálo
",",","
embalando-os,embalando-o
com,com
o,o
refrão,refrão
monótono,monótono
:,:
E,e
cou,cou
mansão,mansão
E,e
cou,cou
...,...
è,è
caõ,caõ
...,...
ecoando,ecoando
saudoso,saudoso
nos,nos
descampados,descampado
mudos,mudo
...,...
Estouro,estouro
da,da
boiada,boiada
75,75
De,de
súbito,súbo
",",","
porém,porém
",",","
ondula,ondula
um,um
frêmito,frêmo
sulcando,sulcando
",",","
num,num
estremeção,estremeção
repentino,repentino
",",","
aqueles,aquele
centenares,centenar
de,de
dorsos,dorso
luzidios,luzidio
.,.
Há,há
uma,um
parada,parada
instantânea.Entrebatem-se,instantânea.entrebatem-se
",",","
enredam-se,enredam-se
",",","
trançam-se,trançam-se
e,e
alteiam-se,alteiam-se
fisgando,fisgando
vivamente,vivamente
o,o
espaço,espaço
",",","
e,e
inclinam-se,inclinam-se
",",","
embaralham-se,embaralham-se
milhares,milhar
ele,ele
chifres,chifre
.,.
Vibra,vibra
uma,um
trepidação,trepidação
no,no
solo,solo
.,.
e,e
a,o
boiada,boiada
estoura,estouro
...,...
A,o
boiada,boiada
arranca,arrancar
.,.
Nada,nada
explica,explicar
",",","
às,à
vezes,vez
",",","
o,o
acontecimento,acontecimento
",",","
aliás,aliás
vulgar,vulgar
",",","
que,que
é,é
o,o
desespero,desespero
dos,dos
campeiros,campeiro
.,.
Origina,origino
o,o
incidente,incidente
mais,mais
trivial,trivial
-,-
o,o
súbito,súbo
vôo,vôo
rasteiro,rasteiro
de,de
uma,um
araquã,araquã
ou,ou
a,o
corrida,corrida
de,de
um,um
mocó,mocó
esquivo,esquivo
.,.
Uma,um
rês,rê
se,se
espanta,espantar
e,e
o,o
contágio,contágio
",",","
uma,um
descarga,descarga
nervosa,nervoso
subitânea,subitânea
",",","
transfunde,transfunde
o,o
espanto,espanto
sobre,sobre
o,o
rebanho,rebanho
inteiro,inteiro
.,.
É,é
um,um
solavanco,solavanco
único,único
",",","
assombroso,assombroso
",",","
atirando,atirando
",",","
de,de
pancada,pancada
",",","
por,por
diante,diante
",",","
revoltos,revolto
",",","
misturando-os,misturando-o
embolados,embolado
",",","
em,em
vertiginosos,vertiginoso
disparos,disparo
",",","
aqueles,aquele
maciços,maciço
corpos,corpo
tão,tão
normalmente,normalmente
tardos,tardo
e,e
